"label","subdistrict_id"
"Kapuas Kuala, Kabupaten Kapuas, Kalimantan Tengah","2319"
"Kapuas Murung, Kabupaten Kapuas, Kalimantan Tengah","2320"
"Kapuas Tengah, Kabupaten Kapuas, Kalimantan Tengah","2321"
"Kapuas Timur, Kabupaten Kapuas, Kalimantan Tengah","2322"
"Kapur IX/Sembilan, Kabupaten Lima Puluh Koto/Kota, Sumatera Barat","3356"
"Karamat, Kabupaten Buol, Sulawesi Tengah","1330"
"Karang Asem, Kabupaten Karangasem, Bali","2372"
"Karang Baru, Kabupaten Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)","86"
"Karang Bintang, Kabupaten Tanah Bumbu, Kalimantan Selatan","6235"
"Karang Dapo, Kabupaten Musi Rawas, Sumatera Selatan","4216"
"Karang Geneng, Kabupaten Lamongan, Jawa Timur","3119"
"Karang Intan, Kabupaten Banjar, Kalimantan Selatan","481"
"Karang Jaya, Kabupaten Musi Rawas, Sumatera Selatan","4217"
"Karang Jaya, Kabupaten Tasikmalaya, Jawa Barat","6452"
"Karang Penang, Kabupaten Sampang, Jawa Timur","5397"
"Karang Rejo, Kabupaten Tulungagung, Jawa Timur","6827"
"Karang Tanjung, Kabupaten Pandeglang, Banten","4671"
"Karang Tengah, Kabupaten Demak, Jawa Tengah","1564"
"Karang Tengah, Kota Tangerang, Banten","6303"
"Karang Tinggi, Kabupaten Bengkulu Tengah, Bengkulu","853"
"Karangampel, Kabupaten Indramayu, Jawa Barat","2064"
"Karangan, Kabupaten Kutai Timur, Kalimantan Timur","3047"
"Karangan, Kabupaten Trenggalek, Jawa Timur","6764"
"Karanganom, Kabupaten Klaten, Jawa Tengah","2731"
"Karanganyar, Kabupaten Demak, Jawa Tengah","1565"
"Karanganyar, Kabupaten Karanganyar, Jawa Tengah","2361"
"Karanganyar, Kabupaten Kebumen, Jawa Tengah","2479"
"Karanganyar, Kabupaten Ngawi, Jawa Timur","4347"
"Karanganyar, Kabupaten Pekalongan, Jawa Tengah","4896"
"Karanganyar, Kabupaten Purbalingga, Jawa Tengah","5204"
"Karangawen, Kabupaten Demak, Jawa Tengah","1566"
"Karangbahagia, Kabupaten Bekasi, Jawa Barat","736"
"Karangbinangun, Kabupaten Lamongan, Jawa Timur","3120"
"Karangdadap, Kabupaten Pekalongan, Jawa Tengah","4897"
"Karangdowo, Kabupaten Klaten, Jawa Tengah","2732"
"Karanggayam, Kabupaten Kebumen, Jawa Tengah","2480"
"Karanggede, Kabupaten Boyolali, Jawa Tengah","1246"
"Karangjambu, Kabupaten Purbalingga, Jawa Tengah","5205"
"Karangjati, Kabupaten Ngawi, Jawa Timur","4348"
"Karangkancana, Kabupaten Kuningan, Jawa Barat","2961"
"Karangkobar, Kabupaten Banjarnegara, Jawa Tengah","514"
"Karanglewas, Kabupaten Banyumas, Jawa Tengah","580"
"Karangmalang, Kabupaten Sragen, Jawa Tengah","5868"
"Karangmojo, Kabupaten Gunung Kidul, DI Yogyakarta","1867"
"Karangmoncol, Kabupaten Purbalingga, Jawa Tengah","5206"
"Karangnongko, Kabupaten Klaten, Jawa Tengah","2733"
"Karangnunggal, Kabupaten Tasikmalaya, Jawa Barat","6453"
"Karangpandan, Kabupaten Karanganyar, Jawa Tengah","2362"
"Karangpawitan, Kabupaten Garut, Jawa Barat","1730"
"Karangpilang, Kota Surabaya, Jawa Timur","6141"
"Karangploso, Kabupaten Malang, Jawa Timur","3611"
"Karangpucung, Kabupaten Cilacap, Jawa Tengah","1449"
"Karangrayung, Kabupaten Grobogan, Jawa Tengah","1852"
"Karangreja, Kabupaten Purbalingga, Jawa Tengah","5207"
"Karangrejo, Kabupaten Magetan, Jawa Timur","3537"
"Karangsambung, Kabupaten Kebumen, Jawa Tengah","2481"
"Karangsembung, Kabupaten Cirebon, Jawa Barat","1488"
"Karangtengah, Kabupaten Cianjur, Jawa Barat","1423"
"Karangtengah, Kabupaten Garut, Jawa Barat","1731"
"Karangtengah, Kabupaten Wonogiri, Jawa Tengah","6895"
"Karangwareng, Kabupaten Cirebon, Jawa Barat","1489"
"Karas, Kabupaten Fakfak, Papua Barat","1688"
"Karas, Kabupaten Magetan, Jawa Timur","3538"
"Karau Kuala, Kabupaten Barito Selatan, Kalimantan Tengah","646"
"Karawaci, Kota Tangerang, Banten","6304"
"Karawang Barat, Kabupaten Karawang, Jawa Barat","2388"
"Karawang Timur, Kabupaten Karawang, Jawa Barat","2389"
"Kare, Kabupaten Madiun, Jawa Timur","3499"
"Karera, Kabupaten Sumba Timur, Nusa Tenggara Timur (NTT)","6016"
"Karimun, Kabupaten Karimun, Kepulauan Riau","2411"
"Karimunjawa, Kabupaten Jepara, Jawa Tengah","2253"
"Karossa, Kabupaten Mamuju, Sulawesi Barat","3744"
"Kartasura, Kabupaten Sukoharjo, Jawa Tengah","5982"
"Kartoharjo (Kertoharjo), Kabupaten Magetan, Jawa Timur","3539"
"Kartoharjo, Kota Madiun, Jawa Timur","3508"
"Karubaga, Kabupaten Tolikara, Papua","6707"
"Karusen Janang, Kabupaten Barito Timur, Kalimantan Tengah","651"
"Karya Penggawa, Kabupaten Pesisir Barat, Lampung","4975"
"Kasembon, Kabupaten Malang, Jawa Timur","3612"
"Kasemen, Kota Serang, Banten","5571"
"Kasihan, Kabupaten Bantul, DI Yogyakarta","543"
"Kasiman, Kabupaten Bojonegoro, Jawa Timur","1078"
"Kasimbar, Kabupaten Parigi Moutong, Sulawesi Tengah","4742"
"Kasiruta Barat, Kabupaten Halmahera Selatan, Maluku Utara","1922"
"Kasiruta Timur, Kabupaten Halmahera Selatan, Maluku Utara","1923"
"Kasokandel, Kabupaten Majalengka, Jawa Barat","3563"
"Kasomalang, Kabupaten Subang, Jawa Barat","5897"
"Kasreman, Kabupaten Ngawi, Jawa Timur","4349"
"Kasui, Kabupaten Way Kanan, Lampung","6878"
"Katala Hamu Lingu, Kabupaten Sumba Timur, Nusa Tenggara Timur (NTT)","6017"
"Katapang, Kabupaten Bandung, Jawa Barat","322"
"Kateman, Kabupaten Indragiri Hilir, Riau","2021"
"Katibung, Kabupaten Lampung Selatan, Lampung","3159"
"Katikutana Selatan, Kabupaten Sumba Tengah, Nusa Tenggara Timur (NTT)","6007"
"Katikutana, Kabupaten Sumba Tengah, Nusa Tenggara Timur (NTT)","6006"
"Katingan Hilir, Kabupaten Katingan, Kalimantan Tengah","2439"
"Katingan Hulu, Kabupaten Katingan, Kalimantan Tengah","2440"
"Katingan Kuala, Kabupaten Katingan, Kalimantan Tengah","2441"
"Katingan Tengah, Kabupaten Katingan, Kalimantan Tengah","2442"
"Katobu, Kabupaten Muna, Sulawesi Tenggara","4164"
"Katoi, Kabupaten Kolaka Utara, Sulawesi Tenggara","2773"
"Kaubun, Kabupaten Kutai Timur, Kalimantan Timur","3048"
"Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","4063"
"Kauman, Kabupaten Ponorogo, Jawa Timur","5078"
"Kauman, Kabupaten Tulungagung, Jawa Timur","6828"
"Kaur Selatan, Kabupaten Kaur, Bengkulu","2450"
"Kaur Tengah, Kabupaten Kaur, Bengkulu","2451"
"Kaur Utara, Kabupaten Kaur, Bengkulu","2452"
"Kaureh, Kabupaten Jayapura, Papua","2142"
"Kawagit, Kabupaten Boven Digoel, Papua","1227"
"Kawali, Kabupaten Ciamis, Jawa Barat","1390"
"Kawalu, Kota Tasikmalaya, Jawa Barat","6480"
"Kawangkoan Barat, Kabupaten Minahasa, Sulawesi Utara","4010"
"Kawangkoan Utara, Kabupaten Minahasa, Sulawesi Utara","4011"
"Kawangkoan, Kabupaten Minahasa, Sulawesi Utara","4009"
"Kaway XVI, Kabupaten Aceh Barat, Nanggroe Aceh Darussalam (NAD)","4"
"Kawedanan, Kabupaten Magetan, Jawa Timur","3540"
"Kawor, Kabupaten Pegunungan Bintang, Papua","4868"
"Kawunganten, Kabupaten Cilacap, Jawa Tengah","1450"
"Kayan Hilir, Kabupaten Malinau, Kalimantan Utara","3640"
"Kayan Hilir, Kabupaten Sintang, Kalimantan Barat","5751"
"Kayan Hulu, Kabupaten Malinau, Kalimantan Utara","3641"
"Kayan Hulu, Kabupaten Sintang, Kalimantan Barat","5752"
"Kayan Selatan, Kabupaten Malinau, Kalimantan Utara","3642"
"Kayangan, Kabupaten Lombok Utara, Nusa Tenggara Barat (NTB)","3416"
"Kayen Kidul, Kabupaten Kediri, Jawa Timur","2504"
"Kayen, Kabupaten Pati, Jawa Tengah","4830"
"Kayo, Kabupaten Yahukimo, Papua","6937"
"Kayoa Barat, Kabupaten Halmahera Selatan, Maluku Utara","1925"
"Kayoa Selatan, Kabupaten Halmahera Selatan, Maluku Utara","1926"
"Kayoa Utara, Kabupaten Halmahera Selatan, Maluku Utara","1927"
"Kayoa, Kabupaten Halmahera Selatan, Maluku Utara","1924"
"Kayu Agung, Kabupaten Ogan Komering Ilir, Sumatera Selatan","4456"
"Kayu Aro Barat, Kabupaten Kerinci, Jambi","2697"
"Kayu Aro, Kabupaten Kerinci, Jambi","2696"
"Kebakkramat, Kabupaten Karanganyar, Jawa Tengah","2363"
"Kebar, Kabupaten Tambrauw, Papua Barat","6201"
"Kebasen, Kabupaten Banyumas, Jawa Tengah","581"
"Kebawetan (Kabawetan), Kabupaten Kepahiang, Bengkulu","2564"
"Kebayakan, Kabupaten Aceh Tengah, Nanggroe Aceh Darussalam (NAD)","101"
"Kebayoran Baru, Kota Jakarta Selatan, DKI Jakarta","2105"
"Kebayoran Lama, Kota Jakarta Selatan, DKI Jakarta","2106"
"Kebo, Kabupaten Paniai, Papua","4725"
"Kebomas, Kabupaten Gresik, Jawa Timur","1836"
"Kebon Agung, Kabupaten Pacitan, Jawa Timur","4525"
"Kebon Jeruk, Kota Jakarta Barat, DKI Jakarta","2090"
"Kebonagung, Kabupaten Demak, Jawa Tengah","1567"
"Kebonarum, Kabupaten Klaten, Jawa Tengah","2734"
"Kebonpedes, Kabupaten Sukabumi, Jawa Barat","5947"
"Kebonsari, Kabupaten Madiun, Jawa Timur","3500"
"Kebumen, Kabupaten Kebumen, Jawa Tengah","2482"
"Kebun Tebu, Kabupaten Lampung Barat, Lampung","3147"
"Kedamaian, Kota Bandar Lampung, Lampung","289"
"Kedamean, Kabupaten Gresik, Jawa Timur","1837"
"Kedaton, Kota Bandar Lampung, Lampung","290"
"Kedawung, Kabupaten Cirebon, Jawa Barat","1490"
"Kedawung, Kabupaten Sragen, Jawa Tengah","5869"
"Kedewan, Kabupaten Bojonegoro, Jawa Timur","1079"
"Kediri Kota, Kota Kediri, Jawa Timur","2523"
"Kediri, Kabupaten Lombok Barat, Nusa Tenggara Barat (NTB)","3375"
"Kediri, Kabupaten Tabanan, Bali","6180"
"Kedokan Bunder, Kabupaten Indramayu, Jawa Barat","2065"
"Kedondong, Kabupaten Pesawaran, Lampung","4965"
"Kedopok (Kedopak), Kota Probolinggo, Jawa Timur","5167"
"Kedu, Kabupaten Temanggung, Jawa Tengah","6569"
"Kedung Banteng, Kabupaten Banyumas, Jawa Tengah","582"
"Kedung Banteng, Kabupaten Tegal, Jawa Tengah","6509"
"Kedung Waringin, Kabupaten Bekasi, Jawa Barat","737"
"Kedung, Kabupaten Jepara, Jawa Tengah","2254"
"Kedungadem, Kabupaten Bojonegoro, Jawa Timur","1080"
"Kedungdung, Kabupaten Sampang, Jawa Timur","5398"
"Kedunggalar, Kabupaten Ngawi, Jawa Timur","4350"
"Kedungjajang, Kabupaten Lumajang, Jawa Timur","3430"
"Kedungjati, Kabupaten Grobogan, Jawa Tengah","1853"
"Kedungkandang, Kota Malang, Jawa Timur","3635"
"Kedungpring, Kabupaten Lamongan, Jawa Timur","3121"
"Kedungreja, Kabupaten Cilacap, Jawa Tengah","1451"
"Kedungtuban, Kabupaten Blora, Jawa Tengah","1007"
"Kedungwaru, Kabupaten Tulungagung, Jawa Timur","6829"
"Kedungwuni, Kabupaten Pekalongan, Jawa Tengah","4898"
"Kedurang Ilir, Kabupaten Bengkulu Selatan, Bengkulu","844"
"Kedurang, Kabupaten Bengkulu Selatan, Bengkulu","843"
"Keera, Kabupaten Wajo, Sulawesi Selatan","6843"
"Kegayem, Kabupaten Nduga, Papua","4286"
"Kei Besar Selatan Barat, Kabupaten Maluku Tenggara, Maluku","3692"
"Kei Besar Selatan, Kabupaten Maluku Tenggara, Maluku","3691"
"Kei Besar Utara Barat, Kabupaten Maluku Tenggara, Maluku","3693"
"Kei Besar Utara Timur, Kabupaten Maluku Tenggara, Maluku","3694"
"Kei Besar, Kabupaten Maluku Tenggara, Maluku","3690"
"Kei Kecil Barat, Kabupaten Maluku Tenggara, Maluku","3696"
"Kei Kecil Timur Selatan, Kabupaten Maluku Tenggara, Maluku","3698"
"Kei Kecil Timur, Kabupaten Maluku Tenggara, Maluku","3697"
"Kei Kecil, Kabupaten Maluku Tenggara, Maluku","3695"
"Kejajar, Kabupaten Wonosobo, Jawa Tengah","6914"
"Kejaksan, Kota Cirebon, Jawa Barat","1513"
"Kejayan, Kabupaten Pasuruan, Jawa Timur","4798"
"Kejobong, Kabupaten Purbalingga, Jawa Tengah","5208"
"Kejuruan Muda, Kabupaten Aceh Tamiang, Nanggroe Aceh Darussalam (NAD)","87"
"Kelam Permai, Kabupaten Sintang, Kalimantan Barat","5753"
"Kelam Tengah, Kabupaten Kaur, Bengkulu","2453"
"Kelapa Dua, Kabupaten Tangerang, Banten","6276"
"Kelapa Gading, Kota Jakarta Utara, DKI Jakarta","2124"
"Kelapa Kampit, Kabupaten Belitung Timur, Bangka Belitung","769"
"Kelapa Lima, Kota Kupang, Nusa Tenggara Timur (NTT)","2999"
"Kelapa, Kabupaten Bangka Barat, Bangka Belitung","435"
"Kelara, Kabupaten Jeneponto, Sulawesi Selatan","2243"
"Kelay, Kabupaten Berau, Kalimantan Timur","884"
"Kelayang, Kabupaten Indragiri Hulu, Riau","2039"
"Kelekar, Kabupaten Muara Enim, Sumatera Selatan","4113"
"Kelila, Kabupaten Mamberamo Tengah, Papua","3737"
"Keliling Danau, Kabupaten Kerinci, Jambi","2698"
"Kelimutu, Kabupaten Ende, Nusa Tenggara Timur (NTT)","1657"
"Keling, Kabupaten Jepara, Jawa Tengah","2255"
"Kelua (Klua), Kabupaten Tabalong, Kalimantan Selatan","6171"
"Keluang, Kabupaten Musi Banyuasin, Sumatera Selatan","4204"
"Kelubagolit (Klubagolit), Kabupaten Flores Timur, Nusa Tenggara Timur (NTT)","1700"
"Kelumbayan Barat, Kabupaten Tanggamus, Lampung","6324"
"Kelumbayan, Kabupaten Tanggamus, Lampung","6323"
"Kelumpang Barat, Kabupaten Kotabaru, Kalimantan Selatan","2850"
"Kelumpang Hilir, Kabupaten Kotabaru, Kalimantan Selatan","2851"
"Kelumpang Hulu, Kabupaten Kotabaru, Kalimantan Selatan","2852"
"Kelumpang Selatan, Kabupaten Kotabaru, Kalimantan Selatan","2853"
"Kelumpang Tengah, Kabupaten Kotabaru, Kalimantan Selatan","2854"
"Kelumpang Utara, Kabupaten Kotabaru, Kalimantan Selatan","2855"
"Kema, Kabupaten Minahasa Utara, Sulawesi Utara","4064"
"Kemalang, Kabupaten Klaten, Jawa Tengah","2735"
"Kemang, Kabupaten Bogor, Jawa Barat","1043"
"Kemangkon, Kabupaten Purbalingga, Jawa Tengah","5209"
"Kemayoran, Kota Jakarta Pusat, DKI Jakarta","2098"
"Kembang Janggut, Kabupaten Kutai Kartanegara, Kalimantan Timur","3026"
"Kembang Tanjong (Tanjung), Kabupaten Pidie, Nanggroe Aceh Darussalam (NAD)","5006"
"Kembang, Kabupaten Jepara, Jawa Tengah","2256"
"Kembangan, Kota Jakarta Barat, DKI Jakarta","2091"
"Kembangbahu, Kabupaten Lamongan, Jawa Timur","3122"
"Kembaran, Kabupaten Banyumas, Jawa Tengah","583"
"Kembayan, Kabupaten Sanggau, Kalimantan Barat","5414"
"Kembu, Kabupaten Tolikara, Papua","6708"
"Kemiling, Kota Bandar Lampung, Lampung","291"
"Kemiri, Kabupaten Purworejo, Jawa Tengah","5243"
"Kemiri, Kabupaten Tangerang, Banten","6277"
"Kemlagi, Kabupaten Mojokerto, Jawa Timur","4077"
"Kempas, Kabupaten Indragiri Hilir, Riau","2022"
"Kempo, Kabupaten Dompu, Nusa Tenggara Barat (NTB)","1611"
"Kemranjen, Kabupaten Banyumas, Jawa Tengah","584"
"Kemtuk Gresi, Kabupaten Jayapura, Papua","2144"
"Kemtuk, Kabupaten Jayapura, Papua","2143"
"Kemuning, Kabupaten Indragiri Hilir, Riau","2023"
"Kemuning, Kota Palembang, Sumatera Selatan","4617"
"Kemusu, Kabupaten Boyolali, Jawa Tengah","1247"
"Kencong, Kabupaten Jember, Jawa Timur","2212"
"Kendahe, Kabupaten Kepulauan Sangihe, Sulawesi Utara","2607"
"Kendal, Kabupaten Kendal, Jawa Tengah","2540"
"Kendal, Kabupaten Ngawi, Jawa Timur","4351"
"Kendari Barat, Kota Kendari, Sulawesi Tenggara","2558"
"Kendari, Kota Kendari, Sulawesi Tenggara","2557"
"Kendawangan, Kabupaten Ketapang, Kalimantan Barat","2707"
"Kendit, Kabupaten Situbondo, Jawa Timur","5771"
"Kenduruan, Kabupaten Tuban, Jawa Timur","6783"
"Kenjeran, Kota Surabaya, Jawa Timur","6142"
"Kenohan, Kabupaten Kutai Kartanegara, Kalimantan Timur","3027"
"Kenyam, Kabupaten Nduga, Papua","4287"
"Keo Tengah, Kabupaten Nagekeo, Nusa Tenggara Timur (NTT)","4263"
"Kep. Bala Balakang, Kabupaten Mamuju, Sulawesi Barat","3745"
"Kepahiang, Kabupaten Kepahiang, Bengkulu","2565"
"Kepala Madan, Kabupaten Buru Selatan, Maluku","1348"
"Kepanjen Kidul, Kota Blitar, Jawa Timur","996"
"Kepanjen, Kabupaten Malang, Jawa Timur","3613"
"Kepenuhan Hulu, Kabupaten Rokan Hulu, Riau","5322"
"Kepenuhan, Kabupaten Rokan Hulu, Riau","5321"
"Kepil, Kabupaten Wonosobo, Jawa Tengah","6915"
"Kepoh Baru, Kabupaten Bojonegoro, Jawa Timur","1081"
"Kepulauan Ambai, Kabupaten Kepulauan Yapen (Yapen Waropen), Papua","2673"
"Kepulauan Aruri, Kabupaten Supiori, Papua","6126"
"Kepulauan Ayau, Kabupaten Raja Ampat, Papua Barat","5253"
"Kepulauan Botanglomang, Kabupaten Halmahera Selatan, Maluku Utara","1928"
"Kepulauan Joronga, Kabupaten Halmahera Selatan, Maluku Utara","1929"
"Kepulauan Karimata, Kabupaten Kayong Utara, Kalimantan Barat","2465"
"Kepulauan Manipa, Kabupaten Seram Bagian Barat, Maluku","5521"
"Kepulauan Marore, Kabupaten Kepulauan Sangihe, Sulawesi Utara","2608"
"Kepulauan Masaloka Raya, Kabupaten Bombana, Sulawesi Tenggara","1133"
"Kepulauan Pongok, Kabupaten Bangka Selatan, Bangka Belitung","441"
"Kepulauan Romang, Kabupaten Maluku Barat Daya, Maluku","3656"
"Kepulauan Sembilan, Kabupaten Raja Ampat, Papua Barat","5254"
"Kepulauan Seribu Selatan, Kabupaten Kepulauan Seribu, DKI Jakarta","2622"
"Kepulauan Seribu Utara, Kabupaten Kepulauan Seribu, DKI Jakarta","2623"
"Kepung, Kabupaten Kediri, Jawa Timur","2505"
"Kerajaan, Kabupaten Pakpak Bharat, Sumatera Utara","4596"
"Kerambitan, Kabupaten Tabanan, Bali","6181"
"Kerek, Kabupaten Tuban, Jawa Timur","6784"
"Kerinci Kanan, Kabupaten Siak, Riau","5605"
"Keritang, Kabupaten Indragiri Hilir, Riau","2024"
"Kerjo, Kabupaten Karanganyar, Jawa Tengah","2364"
"Kerkap, Kabupaten Bengkulu Utara, Bengkulu","871"
"Kersamanah, Kabupaten Garut, Jawa Barat","1732"
"Kersana, Kabupaten Brebes, Jawa Tengah","1265"
"Kertajati, Kabupaten Majalengka, Jawa Barat","3564"
"Kertak Hanyar, Kabupaten Banjar, Kalimantan Selatan","482"
"Kertanegara, Kabupaten Purbalingga, Jawa Tengah","5210"
"Kertapati, Kota Palembang, Sumatera Selatan","4618"
"Kertasari, Kabupaten Bandung, Jawa Barat","323"
"Kertasemaya, Kabupaten Indramayu, Jawa Barat","2066"
"Kertek, Kabupaten Wonosobo, Jawa Tengah","6916"
"Kertosono, Kabupaten Nganjuk, Jawa Timur","4328"
"Keruak, Kabupaten Lombok Timur, Nusa Tenggara Barat (NTB)","3396"
"Kerumutan, Kabupaten Pelalawan, Riau","4929"
"Kesamben, Kabupaten Blitar, Jawa Timur","981"
"Kesamben, Kabupaten Jombang, Jawa Timur","2271"
"Kesambi, Kota Cirebon, Jawa Barat","1514"
"Kesesi, Kabupaten Pekalongan, Jawa Tengah","4899"
"Kesu, Kabupaten Toraja Utara, Sulawesi Selatan","6746"
"Kesugihan, Kabupaten Cilacap, Jawa Tengah","1452"
"Ketahun, Kabupaten Bengkulu Utara, Bengkulu","872"
"Ketambe, Kabupaten Aceh Tenggara, Nanggroe Aceh Darussalam (NAD)","117"
"Ketanggungan, Kabupaten Brebes, Jawa Tengah","1266"
"Ketapang, Kabupaten Lampung Selatan, Lampung","3160"
"Ketapang, Kabupaten Sampang, Jawa Timur","5399"
"Ketol, Kabupaten Aceh Tengah, Nanggroe Aceh Darussalam (NAD)","102"
"Ketungau Hilir, Kabupaten Sintang, Kalimantan Barat","5754"
"Ketungau Hulu, Kabupaten Sintang, Kalimantan Barat","5755"
"Ketungau Tengah, Kabupaten Sintang, Kalimantan Barat","5756"
"Keude Panga, Kabupaten Aceh Jaya, Nanggroe Aceh Darussalam (NAD)","48"
"Keumala, Kabupaten Pidie, Nanggroe Aceh Darussalam (NAD)","5007"
"Kewapante, Kabupaten Sikka, Nusa Tenggara Timur (NTT)","5679"
"Ki, Kabupaten Boven Digoel, Papua","1228"
"Kian Darat, Kabupaten Seram Bagian Timur, Maluku","5528"
"Kiaracondong, Kota Bandung, Jawa Barat","358"
"Kiarapedes, Kabupaten Purwakarta, Jawa Barat","5224"
"Kibin, Kabupaten Serang, Banten","5553"
"Kie (Ki'e), Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur (NTT)","6607"
"Kikim Barat, Kabupaten Lahat, Sumatera Selatan","3086"
"Kikim Selatan, Kabupaten Lahat, Sumatera Selatan","3087"
"Kikim Tengah, Kabupaten Lahat, Sumatera Selatan","3088"
"Kikim Timur, Kabupaten Lahat, Sumatera Selatan","3089"
"Kilmid, Kabupaten Nduga, Papua","4288"
"Kilmury, Kabupaten Seram Bagian Timur, Maluku","5529"
"Kilo, Kabupaten Dompu, Nusa Tenggara Barat (NTB)","1612"
"Kimaam, Kabupaten Merauke, Papua","3967"
"Kinal, Kabupaten Kaur, Bengkulu","2454"
"Kinali, Kabupaten Pasaman Barat, Sumatera Barat","4773"
"Kindang, Kabupaten Bulukumba, Sulawesi Selatan","1294"
"Kinovaru, Kabupaten Sigi, Sulawesi Tengah","5653"
"Kintamani, Kabupaten Bangli, Bali","473"
"Kintap, Kabupaten Tanah Laut, Kalimantan Selatan","6262"
"Kintom, Kabupaten Banggai, Sulawesi Tengah","391"
"Kirihi, Kabupaten Waropen, Papua","6864"
"Kisam Ilir, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan","4490"
"Kisam Tinggi, Kabupaten Ogan Komering Ulu Selatan, Sumatera Selatan","4491"
"Kisar Utara, Kabupaten Maluku Barat Daya, Maluku","3657"
"Kisaran Barat Kota, Kabupaten Asahan, Sumatera Utara","222"
"Kisaran Timur Kota, Kabupaten Asahan, Sumatera Utara","223"
"Kismantoro, Kabupaten Wonogiri, Jawa Tengah","6896"
"Kiwirok Timur, Kabupaten Pegunungan Bintang, Papua","4870"
"Kiwirok, Kabupaten Pegunungan Bintang, Papua","4869"
"Klabang, Kabupaten Bondowoso, Jawa Timur","1156"
"Klabot, Kabupaten Sorong, Papua Barat","5829"
"Klakah, Kabupaten Lumajang, Jawa Timur","3431"
"Klambu, Kabupaten Grobogan, Jawa Tengah","1854"
"Klamono, Kabupaten Sorong, Papua Barat","5830"
"Klampis, Kabupaten Bangkalan, Jawa Timur","461"
"Klangenan, Kabupaten Cirebon, Jawa Barat","1491"
"Klapa Nunggal (Kelapa Nunggal), Kabupaten Bogor, Jawa Barat","1044"
"Klari, Kabupaten Karawang, Jawa Barat","2390"
"Klaso, Kabupaten Sorong, Papua Barat","5831"
"Klaten Selatan, Kabupaten Klaten, Jawa Tengah","2736"
"Klaten Tengah, Kabupaten Klaten, Jawa Tengah","2737"
"Klaten Utara, Kabupaten Klaten, Jawa Tengah","2738"
"Klawak, Kabupaten Sorong, Papua Barat","5832"
"Klayili, Kabupaten Sorong, Papua Barat","5833"
"Kledung, Kabupaten Temanggung, Jawa Tengah","6570"
"Klego, Kabupaten Boyolali, Jawa Tengah","1248"
"Klirong, Kabupaten Kebumen, Jawa Tengah","2483"
"Klojen, Kota Malang, Jawa Timur","3636"
"Kluet Selatan, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","56"
"Kluet Tengah, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","57"
"Kluet Timur, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","58"
"Kluet Utara, Kabupaten Aceh Selatan, Nanggroe Aceh Darussalam (NAD)","59"
"Klungkung, Kabupaten Klungkung, Bali","2750"
"Koba, Kabupaten Bangka Tengah, Bangka Belitung","448"
"Kobakma, Kabupaten Mamberamo Tengah, Papua","3738"
"Kobalima Timur, Kabupaten Belu, Nusa Tenggara Timur (NTT)","780"
"Kobalima, Kabupaten Belu, Nusa Tenggara Timur (NTT)","779"
"Kodeoha, Kabupaten Kolaka Utara, Sulawesi Tenggara","2774"
"Kodi Balaghar, Kabupaten Sumba Barat Daya, Nusa Tenggara Timur (NTT)","5996"
"Kodi Bangedo, Kabupaten Sumba Barat Daya, Nusa Tenggara Timur (NTT)","5997"
"Kodi Utara, Kabupaten Sumba Barat Daya, Nusa Tenggara Timur (NTT)","5998"
"Kodi, Kabupaten Sumba Barat Daya, Nusa Tenggara Timur (NTT)","5995"
"Kofiau, Kabupaten Raja Ampat, Papua Barat","5255"
"Koja, Kota Jakarta Utara, DKI Jakarta","2125"
"Kok Baun, Kabupaten Timor Tengah Selatan, Nusa Tenggara Timur (NTT)","6608"
"Kokalukuna, Kota Bau-Bau, Sulawesi Tenggara","721"
"Kokap, Kabupaten Kulon Progo, DI Yogyakarta","2933"
"Kokas, Kabupaten Fakfak, Papua Barat","1689"
"Kokoda Utara, Kabupaten Sorong Selatan, Papua Barat","5854"
"Kokoda, Kabupaten Sorong Selatan, Papua Barat","5853"
